material,cmi_worth_per_item,shop_file,shop_id,item_id,page,slot,command,quantity,listed_buy_price,shop_unit_price,cmi_worth_for_quantity,difference_total,difference_per_item,difference_percent,multiplier,publishable,policy_reasons
OAK_DOOR,0.49,survival_wood_products.yml,survival_wood_products,64,3,28,/buy survival_wood_products 3,1,49,49,0.49,48.51,48.51,9900,100,true,
OAK_FENCE,0.39,survival_wood_products.yml,survival_wood_products,40,2,28,/buy survival_wood_products 2,1,39,39,0.39,38.61,38.61,9900,100,true,
OAK_FENCE_GATE,0.31,survival_wood_products.yml,survival_wood_products,52,3,10,/buy survival_wood_products 3,1,31,31,0.31,30.69,30.69,9900,100,true,
OAK_HANGING_SIGN,17.99,survival_wood_products.yml,survival_wood_products,124,6,10,/buy survival_wood_products 6,1,1799,1799,17.99,1781.01,1781.01,9900,100,true,
OAK_LEAVES,0.4,survival_farming_trees.yml,survival_farming_trees,10,1,21,/buy survival_farming_trees 1,1,40,40,0.4,39.6,39.6,9900,100,true,
OAK_LEAVES,0.4,survival_logs.yml,survival_logs,59,3,28,/buy survival_logs 3,1,40,40,0.4,39.6,39.6,9900,100,true,
OAK_LOG,1,survival_logs.yml,survival_logs,1,1,10,/buy survival_logs 1,1,100,100,1,99,99,9900,100,true,
OAK_PLANKS,0.2,survival_wood_products.yml,survival_wood_products,1,1,10,/buy survival_wood_products 1,1,20,20,0.2,19.8,19.8,9900,100,true,
OAK_PRESSURE_PLATE,0.48,survival_wood_products.yml,survival_wood_products,100,5,10,/buy survival_wood_products 5,1,48,48,0.48,47.52,47.52,9900,100,true,
OAK_SAPLING,0.31,survival_farming_trees.yml,survival_farming_trees,1,1,10,/buy survival_farming_trees 1,1,31,31,0.31,30.69,30.69,9900,100,true,
OAK_SAPLING,0.31,survival_logs.yml,survival_logs,48,3,15,/buy survival_logs 3,1,31,31,0.31,30.69,30.69,9900,100,true,
OAK_SHELF,0.99,survival_logs.yml,survival_logs,70,4,14,/buy survival_logs 4,1,99,99,0.99,98.01,98.01,9900,100,true,
OAK_SIGN,1.3,survival_wood_products.yml,survival_wood_products,112,5,28,/buy survival_wood_products 5,1,130,130,1.3,128.7,128.7,9900,100,true,
OAK_SLAB,0.11,survival_wood_products.yml,survival_wood_products,14,1,28,/buy survival_wood_products 1,1,11,11,0.11,10.89,10.89,9900,100,true,
OAK_STAIRS,0.36,survival_wood_products.yml,survival_wood_products,27,2,10,/buy survival_wood_products 2,1,36,36,0.36,35.64,35.64,9900,100,true,
OAK_TRAPDOOR,0.74,survival_wood_products.yml,survival_wood_products,76,4,10,/buy survival_wood_products 4,1,74,74,0.74,73.26,73.26,9900,100,true,
OAK_WOOD,1.32,survival_logs.yml,survival_logs,15,1,28,/buy survival_logs 1,1,132,132,1.32,130.68,130.68,9900,100,true,
OBSERVER,1.8,survival_ores_redstone.yml,survival_ores_redstone,8,1,19,/buy survival_ores_redstone 1,1,180,180,1.8,178.2,178.2,9900,100,true,
OBSIDIAN,6,survival_blocks.yml,survival_blocks,28,2,16,/buy survival_blocks 2,1,600,600,6,594,594,9900,100,true,
OBSIDIAN,6,survival_end.yml,survival_end,20,1,33,/buy survival_end 1,1,600,600,6,594,594,9900,100,true,
OBSIDIAN,6,survival_nether.yml,survival_nether,10,1,21,/buy survival_nether 1,1,600,600,6,594,594,9900,100,true,
OCHRE_FROGLIGHT,1,survival_blocks.yml,survival_blocks,52,3,21,/buy survival_blocks 3,1,100,100,1,99,99,9900,100,true,
OMINOUS_TRIAL_KEY,25,,,,,,,,,,,,,,,false,not listed
OPEN_EYEBLOSSOM,0.2,survival_farming_plants.yml,survival_farming_plants,22,1,37,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
ORANGE_BANNER,1,survival_wools.yml,survival_wools,50,4,11,/buy survival_wools 4,1,100,100,1,99,99,9900,100,true,
ORANGE_BED,1.95,survival_wools.yml,survival_wools,34,3,11,/buy survival_wools 3,1,195,195,1.95,193.05,193.05,9900,100,true,
ORANGE_BUNDLE,0.43,survival_misc.yml,survival_misc,27,2,16,/buy survival_misc 2,1,43,43,0.43,42.57,42.57,9900,100,true,
ORANGE_CANDLE,4.17,survival_misc.yml,survival_misc,11,1,22,/buy survival_misc 1,1,417,417,4.17,412.83,412.83,9900,100,true,
ORANGE_CARPET,0.33,survival_wools.yml,survival_wools,23,2,16,/buy survival_wools 2,1,33,33,0.33,32.67,32.67,9900,100,true,
ORANGE_CONCRETE,0.05,survival_concrete.yml,survival_concrete,1,1,10,/buy survival_concrete 1,1,5,5,0.05,4.95,4.95,9900,100,true,
ORANGE_CONCRETE_POWDER,0.05,survival_concrete.yml,survival_concrete,2,1,11,/buy survival_concrete 1,1,5,5,0.05,4.95,4.95,9900,100,true,
ORANGE_DYE,0.09,survival_dyes.yml,survival_dyes,7,1,16,/buy survival_dyes 1,1,9,9,0.09,8.91,8.91,9900,100,true,
ORANGE_GLAZED_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,24,2,16,/buy survival_terracotta 2,1,31,31,0.31,30.69,30.69,9900,100,true,
ORANGE_HARNESS,1.31,survival_armor.yml,survival_armor,46,3,16,/buy survival_armor 3,1,131,131,1.31,129.69,129.69,9900,100,true,
ORANGE_SHULKER_BOX,2040.09,survival_end.yml,survival_end,31,2,21,/buy survival_end 2,1,204009,204009,2040.09,201968.91,201968.91,9900,100,true,
ORANGE_STAINED_GLASS,0.05,survival_glass.yml,survival_glass,9,1,20,/buy survival_glass 1,1,5,5,0.05,4.95,4.95,9900,100,true,
ORANGE_STAINED_GLASS_PANE,0.02,survival_glass.yml,survival_glass,26,2,14,/buy survival_glass 2,1,2,2,0.02,1.98,1.98,9900,100,true,
ORANGE_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,8,1,19,/buy survival_terracotta 1,1,31,31,0.31,30.69,30.69,9900,100,true,
ORANGE_TULIP,0.2,survival_farming_plants.yml,survival_farming_plants,7,1,16,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
ORANGE_WOOL,0.49,survival_wools.yml,survival_wools,7,1,16,/buy survival_wools 1,1,49,49,0.49,48.51,48.51,9900,100,true,
OXEYE_DAISY,0.2,survival_farming_plants.yml,survival_farming_plants,10,1,21,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
OXIDIZED_CHISELED_COPPER,1.19,survival_ores_copper.yml,survival_ores_copper,44,3,11,/buy survival_ores_copper 3,1,119,119,1.19,117.81,117.81,9900,100,true,
OXIDIZED_COPPER,4.68,survival_ores_copper.yml,survival_ores_copper,10,1,21,/buy survival_ores_copper 1,1,468,468,4.68,463.32,463.32,9900,100,true,
OXIDIZED_COPPER_BARS,0.19,survival_ores_copper.yml,survival_ores_copper,81,4,29,/buy survival_ores_copper 4,1,19,19,0.19,18.81,18.81,9900,100,true,
OXIDIZED_COPPER_BULB,3.66,survival_ores_copper.yml,survival_ores_copper,82,4,30,/buy survival_ores_copper 4,1,366,366,3.66,362.34,362.34,9900,100,true,
OXIDIZED_COPPER_CHAIN,0.62,survival_ores_copper.yml,survival_ores_copper,83,4,31,/buy survival_ores_copper 4,1,62,62,0.62,61.38,61.38,9900,100,true,
OXIDIZED_COPPER_CHEST,5.18,survival_ores_copper.yml,survival_ores_copper,84,4,32,/buy survival_ores_copper 4,1,518,518,5.18,512.82,512.82,9900,100,true,
OXIDIZED_COPPER_DOOR,1.04,survival_ores_copper.yml,survival_ores_copper,85,4,33,/buy survival_ores_copper 4,1,104,104,1.04,102.96,102.96,9900,100,true,
OXIDIZED_COPPER_GOLEM_STATUE,50,survival_ores_copper.yml,survival_ores_copper,86,4,34,/buy survival_ores_copper 4,1,5000,5000,50,4950,4950,9900,100,true,
OXIDIZED_COPPER_GRATE,1.19,survival_ores_copper.yml,survival_ores_copper,87,5,10,/buy survival_ores_copper 5,1,119,119,1.19,117.81,117.81,9900,100,true,
OXIDIZED_COPPER_LANTERN,0.74,survival_ores_copper.yml,survival_ores_copper,88,5,11,/buy survival_ores_copper 5,1,74,74,0.74,73.26,73.26,9900,100,true,
OXIDIZED_COPPER_TRAPDOOR,2.08,survival_ores_copper.yml,survival_ores_copper,89,5,12,/buy survival_ores_copper 5,1,208,208,2.08,205.92,205.92,9900,100,true,
OXIDIZED_CUT_COPPER,1.19,survival_ores_copper.yml,survival_ores_copper,19,1,32,/buy survival_ores_copper 1,1,119,119,1.19,117.81,117.81,9900,100,true,
OXIDIZED_CUT_COPPER_SLAB,0.59,survival_ores_copper.yml,survival_ores_copper,26,2,14,/buy survival_ores_copper 2,1,59,59,0.59,58.41,58.41,9900,100,true,
OXIDIZED_CUT_COPPER_STAIRS,1.19,survival_ores_copper.yml,survival_ores_copper,33,2,23,/buy survival_ores_copper 2,1,119,119,1.19,117.81,117.81,9900,100,true,
OXIDIZED_LIGHTNING_ROD,1.56,survival_ores_copper.yml,survival_ores_copper,90,5,13,/buy survival_ores_copper 5,1,156,156,1.56,154.44,154.44,9900,100,true,
PACKED_ICE,4,survival_blocks.yml,survival_blocks,18,1,31,/buy survival_blocks 1,1,400,400,4,396,396,9900,100,true,
PACKED_MUD,0.71,survival_mud.yml,survival_mud,2,1,11,/buy survival_mud 1,1,71,71,0.71,70.29,70.29,9900,100,true,
PAINTING,1.24,survival_wools.yml,survival_wools,66,5,11,/buy survival_wools 5,1,124,124,1.24,122.76,122.76,9900,100,true,
PALE_HANGING_MOSS,1,survival_farming_plants.yml,survival_farming_plants,33,2,14,/buy survival_farming_plants 2,1,100,100,1,99,99,9900,100,true,
PALE_MOSS_BLOCK,0.3,survival_dirts.yml,survival_dirts,14,1,23,/buy survival_dirts 1,1,30,30,0.3,29.7,29.7,9900,100,true,
PALE_MOSS_BLOCK,0.3,survival_farming_plants.yml,survival_farming_plants,31,2,12,/buy survival_farming_plants 2,1,30,30,0.3,29.7,29.7,9900,100,true,
PALE_MOSS_CARPET,0.2,survival_farming_plants.yml,survival_farming_plants,32,2,13,/buy survival_farming_plants 2,1,20,20,0.2,19.8,19.8,9900,100,true,
PALE_OAK_BOAT,1.27,survival_wood_products.yml,survival_wood_products,144,7,20,/buy survival_wood_products 7,1,127,127,1.27,125.73,125.73,9900,100,true,
PALE_OAK_BUTTON,0.25,survival_wood_products.yml,survival_wood_products,96,4,38,/buy survival_wood_products 4,1,25,25,0.25,24.75,24.75,9900,100,true,
PALE_OAK_CHEST_BOAT,2.31,survival_wood_products.yml,survival_wood_products,154,7,38,/buy survival_wood_products 7,1,231,231,2.31,228.69,228.69,9900,100,true,
PALE_OAK_DOOR,0.5,survival_wood_products.yml,survival_wood_products,72,3,38,/buy survival_wood_products 3,1,50,50,0.5,49.5,49.5,9900,100,true,
PALE_OAK_FENCE,0.4,survival_wood_products.yml,survival_wood_products,48,2,38,/buy survival_wood_products 2,1,40,40,0.4,39.6,39.6,9900,100,true,
PALE_OAK_FENCE_GATE,0.91,survival_wood_products.yml,survival_wood_products,60,3,20,/buy survival_wood_products 3,1,91,91,0.91,90.09,90.09,9900,100,true,
PALE_OAK_HANGING_SIGN,18,survival_wood_products.yml,survival_wood_products,132,6,20,/buy survival_wood_products 6,1,1800,1800,18,1782,1782,9900,100,true,
PALE_OAK_LEAVES,0.4,survival_farming_trees.yml,survival_farming_trees,18,1,31,/buy survival_farming_trees 1,1,40,40,0.4,39.6,39.6,9900,100,true,
PALE_OAK_LEAVES,0.4,survival_logs.yml,survival_logs,69,4,13,/buy survival_logs 4,1,40,40,0.4,39.6,39.6,9900,100,true,
PALE_OAK_LOG,1,survival_logs.yml,survival_logs,9,1,20,/buy survival_logs 1,1,100,100,1,99,99,9900,100,true,
PALE_OAK_PLANKS,0.25,survival_wood_products.yml,survival_wood_products,9,1,20,/buy survival_wood_products 1,1,25,25,0.25,24.75,24.75,9900,100,true,
PALE_OAK_PRESSURE_PLATE,0.51,survival_wood_products.yml,survival_wood_products,108,5,20,/buy survival_wood_products 5,1,51,51,0.51,50.49,50.49,9900,100,true,
PALE_OAK_SAPLING,0.31,survival_farming_trees.yml,survival_farming_trees,9,1,20,/buy survival_farming_trees 1,1,31,31,0.31,30.69,30.69,9900,100,true,
PALE_OAK_SAPLING,0.31,survival_logs.yml,survival_logs,56,3,25,/buy survival_logs 3,1,31,31,0.31,30.69,30.69,9900,100,true,
PALE_OAK_SHELF,1.01,survival_logs.yml,survival_logs,78,4,24,/buy survival_logs 4,1,101,101,1.01,99.99,99.99,9900,100,true,
PALE_OAK_SIGN,0.54,survival_wood_products.yml,survival_wood_products,120,5,38,/buy survival_wood_products 5,1,54,54,0.54,53.46,53.46,9900,100,true,
PALE_OAK_SLAB,0.12,survival_wood_products.yml,survival_wood_products,22,1,38,/buy survival_wood_products 1,1,12,12,0.12,11.88,11.88,9900,100,true,
PALE_OAK_STAIRS,0.38,survival_wood_products.yml,survival_wood_products,35,2,20,/buy survival_wood_products 2,1,38,38,0.38,37.62,37.62,9900,100,true,
PALE_OAK_TRAPDOOR,0.76,survival_wood_products.yml,survival_wood_products,84,4,20,/buy survival_wood_products 4,1,76,76,0.76,75.24,75.24,9900,100,true,
PALE_OAK_WOOD,1.36,survival_logs.yml,survival_logs,23,2,11,/buy survival_logs 2,1,136,136,1.36,134.64,134.64,9900,100,true,
PAPER,0.1,,,,,,,,,,,,,,,false,not listed
PEARLESCENT_FROGLIGHT,1,survival_blocks.yml,survival_blocks,54,3,23,/buy survival_blocks 3,1,100,100,1,99,99,9900,100,true,
PEONY,0.1,survival_farming_plants.yml,survival_farming_plants,21,1,34,/buy survival_farming_plants 1,1,10,10,0.1,9.9,9.9,9900,100,true,
PETRIFIED_OAK_SLAB,10,,,,,,,,,,,,,,,false,not listed
PHANTOM_MEMBRANE,0.44,survival_mobdrops.yml,survival_mobdrops,8,1,19,/buy survival_mobdrops 1,1,44,44,0.44,43.56,43.56,9900,100,true,
PIGLIN_BANNER_PATTERN,180,,,,,,,,,,,,,,,false,not listed
PIGLIN_HEAD,500,survival_mobdrops.yml,survival_mobdrops,32,2,23,/buy survival_mobdrops 2,1,50000,50000,500,49500,49500,9900,100,true,
PINK_BANNER,1,survival_wools.yml,survival_wools,55,4,16,/buy survival_wools 4,1,100,100,1,99,99,9900,100,true,
PINK_BED,1.95,survival_wools.yml,survival_wools,39,3,16,/buy survival_wools 3,1,195,195,1.95,193.05,193.05,9900,100,true,
PINK_BUNDLE,0.43,survival_misc.yml,survival_misc,36,2,29,/buy survival_misc 2,1,43,43,0.43,42.57,42.57,9900,100,true,
PINK_CANDLE,4.17,survival_misc.yml,survival_misc,20,1,33,/buy survival_misc 1,1,417,417,4.17,412.83,412.83,9900,100,true,
PINK_CARPET,0.33,survival_wools.yml,survival_wools,32,2,29,/buy survival_wools 2,1,33,33,0.33,32.67,32.67,9900,100,true,
PINK_CONCRETE,0.05,survival_concrete.yml,survival_concrete,11,1,22,/buy survival_concrete 1,1,5,5,0.05,4.95,4.95,9900,100,true,
PINK_CONCRETE_POWDER,0.05,survival_concrete.yml,survival_concrete,12,1,23,/buy survival_concrete 1,1,5,5,0.05,4.95,4.95,9900,100,true,
PINK_DYE,0.09,survival_dyes.yml,survival_dyes,16,1,31,/buy survival_dyes 1,1,9,9,0.09,8.91,8.91,9900,100,true,
PINK_GLAZED_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,33,2,29,/buy survival_terracotta 2,1,31,31,0.31,30.69,30.69,9900,100,true,
PINK_HARNESS,1.31,survival_armor.yml,survival_armor,55,3,31,/buy survival_armor 3,1,131,131,1.31,129.69,129.69,9900,100,true,
PINK_PETALS,0.1,survival_farming_plants.yml,survival_farming_plants,24,1,39,/buy survival_farming_plants 1,1,10,10,0.1,9.9,9.9,9900,100,true,
PINK_SHULKER_BOX,2040.09,survival_end.yml,survival_end,32,2,22,/buy survival_end 2,1,204009,204009,2040.09,201968.91,201968.91,9900,100,true,
PINK_STAINED_GLASS,0.05,survival_glass.yml,survival_glass,18,1,31,/buy survival_glass 1,1,5,5,0.05,4.95,4.95,9900,100,true,
PINK_STAINED_GLASS_PANE,0.01,survival_glass.yml,survival_glass,35,2,25,/buy survival_glass 2,1,1,1,0.01,0.99,0.99,9900,100,true,
PINK_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,17,1,30,/buy survival_terracotta 1,1,31,31,0.31,30.69,30.69,9900,100,true,
PINK_TULIP,0.2,survival_farming_plants.yml,survival_farming_plants,9,1,20,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
PINK_WOOL,0.49,survival_wools.yml,survival_wools,16,1,29,/buy survival_wools 1,1,49,49,0.49,48.51,48.51,9900,100,true,
PISTON,3.5,survival_ores_redstone.yml,survival_ores_redstone,9,1,20,/buy survival_ores_redstone 1,1,350,350,3.5,346.5,346.5,9900,100,true,
PITCHER_PLANT,0.2,survival_farming_plants.yml,survival_farming_plants,17,1,30,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
PITCHER_POD,0.2,survival_farming_crops.yml,survival_farming_crops,6,1,15,/buy survival_farming_crops 1,1,20,20,0.2,19.8,19.8,9900,100,true,
PLAYER_HEAD,150,,,,,,,,,,,,,,,false,not listed
PLENTY_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,17,1,30,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
PODZOL,0.2,survival_dirts.yml,survival_dirts,7,1,16,/buy survival_dirts 1,1,20,20,0.2,19.8,19.8,9900,100,true,
POINTED_DRIPSTONE,1,survival_blocks.yml,survival_blocks,83,5,12,/buy survival_blocks 5,1,100,100,1,99,99,9900,100,true,
POISONOUS_POTATO,2.2,survival_food.yml,survival_food,43,2,34,/buy survival_food 2,1,220,220,2.2,217.8,217.8,9900,100,true,
POLISHED_ANDESITE,0.33,,,,,,,,,,,,,,,false,not listed
POLISHED_ANDESITE_SLAB,0.33,,,,,,,,,,,,,,,false,not listed
POLISHED_ANDESITE_STAIRS,0.33,,,,,,,,,,,,,,,false,not listed
POLISHED_BASALT,1.02,survival_nether.yml,survival_nether,52,3,20,/buy survival_nether 3,1,102,102,1.02,100.98,100.98,9900,100,true,
POLISHED_BLACKSTONE,0.4,survival_blackstone.yml,survival_blackstone,6,1,19,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_BLACKSTONE_BRICKS,0.4,survival_blackstone.yml,survival_blackstone,13,1,28,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_BLACKSTONE_BRICK_SLAB,0.2,survival_blackstone.yml,survival_blackstone,14,1,29,/buy survival_blackstone 1,1,20,20,0.2,19.8,19.8,9900,100,true,
POLISHED_BLACKSTONE_BRICK_STAIRS,0.4,survival_blackstone.yml,survival_blackstone,15,1,30,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_BLACKSTONE_BRICK_WALL,0.4,survival_blackstone.yml,survival_blackstone,16,1,31,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_BLACKSTONE_BUTTON,0.4,survival_blackstone.yml,survival_blackstone,10,1,23,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_BLACKSTONE_PRESSURE_PLATE,0.81,survival_blackstone.yml,survival_blackstone,11,1,24,/buy survival_blackstone 1,1,81,81,0.81,80.19,80.19,9900,100,true,
POLISHED_BLACKSTONE_SLAB,0.2,survival_blackstone.yml,survival_blackstone,7,1,20,/buy survival_blackstone 1,1,20,20,0.2,19.8,19.8,9900,100,true,
POLISHED_BLACKSTONE_STAIRS,0.4,survival_blackstone.yml,survival_blackstone,8,1,21,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_BLACKSTONE_WALL,0.4,survival_blackstone.yml,survival_blackstone,9,1,22,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
POLISHED_CINNABAR,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,6,2,15,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
POLISHED_CINNABAR_SLAB,0.22,survival_sulfur_caves.yml,survival_sulfur_caves,7,2,16,/buy survival_sulfur_caves 2,1,22,22,0.22,21.78,21.78,9900,100,true,
POLISHED_CINNABAR_STAIRS,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,8,2,19,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
POLISHED_CINNABAR_WALL,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,9,2,20,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
POLISHED_DEEPSLATE,0.3,survival_deepslate.yml,survival_deepslate,7,1,19,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POLISHED_DEEPSLATE_SLAB,0.15,survival_deepslate.yml,survival_deepslate,8,1,20,/buy survival_deepslate 1,1,15,15,0.15,14.85,14.85,9900,100,true,
POLISHED_DEEPSLATE_STAIRS,0.3,survival_deepslate.yml,survival_deepslate,9,1,21,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POLISHED_DEEPSLATE_WALL,0.3,survival_deepslate.yml,survival_deepslate,10,1,22,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POLISHED_DIORITE,0.44,,,,,,,,,,,,,,,false,not listed
POLISHED_DIORITE_SLAB,0.44,,,,,,,,,,,,,,,false,not listed
POLISHED_DIORITE_STAIRS,0.44,,,,,,,,,,,,,,,false,not listed
POLISHED_GRANITE,0.66,,,,,,,,,,,,,,,false,not listed
POLISHED_GRANITE_SLAB,0.67,,,,,,,,,,,,,,,false,not listed
POLISHED_GRANITE_STAIRS,0.67,,,,,,,,,,,,,,,false,not listed
POLISHED_SULFUR,0.3,survival_sulfur_caves.yml,survival_sulfur_caves,19,1,15,/buy survival_sulfur_caves 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POLISHED_SULFUR_SLAB,0.15,survival_sulfur_caves.yml,survival_sulfur_caves,20,1,16,/buy survival_sulfur_caves 1,1,15,15,0.15,14.85,14.85,9900,100,true,
POLISHED_SULFUR_STAIRS,0.3,survival_sulfur_caves.yml,survival_sulfur_caves,21,1,19,/buy survival_sulfur_caves 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POLISHED_SULFUR_WALL,0.3,survival_sulfur_caves.yml,survival_sulfur_caves,22,1,20,/buy survival_sulfur_caves 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POLISHED_TUFF,0.51,survival_tuff.yml,survival_tuff,6,1,19,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
POLISHED_TUFF_SLAB,0.25,survival_tuff.yml,survival_tuff,7,1,20,/buy survival_tuff 1,1,25,25,0.25,24.75,24.75,9900,100,true,
POLISHED_TUFF_STAIRS,0.51,survival_tuff.yml,survival_tuff,8,1,21,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
POLISHED_TUFF_WALL,0.51,survival_tuff.yml,survival_tuff,9,1,22,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
POPPED_CHORUS_FRUIT,0.3,survival_end.yml,survival_end,12,1,23,/buy survival_end 1,1,30,30,0.3,29.7,29.7,9900,100,true,
POPPY,0.2,survival_farming_plants.yml,survival_farming_plants,2,1,11,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
PORKCHOP,0.2,survival_food.yml,survival_food,34,2,24,/buy survival_food 2,1,20,20,0.2,19.8,19.8,9900,100,true,
POTATO,0.44,survival_farming_crops.yml,survival_farming_crops,13,1,24,/buy survival_farming_crops 1,1,44,44,0.44,43.56,43.56,9900,100,true,
POTATO,0.44,survival_food.yml,survival_food,25,2,13,/buy survival_food 2,1,44,44,0.44,43.56,43.56,9900,100,true,
POTENT_SULFUR,2.7,survival_sulfur_caves.yml,survival_sulfur_caves,28,1,28,/buy survival_sulfur_caves 1,1,270,270,2.7,267.3,267.3,9900,100,true,
POTION,1.29,,,,,,,,,,,,,,,false,not listed
POWDER_SNOW_BUCKET,8.56,survival_tools.yml,survival_tools,52,2,24,/buy survival_tools 2,1,856,856,8.56,847.44,847.44,9900,100,true,
POWERED_RAIL,1,survival_ores_gold.yml,survival_ores_gold,26,2,14,/buy survival_ores_gold 2,1,100,100,1,99,99,9900,100,true,
POWERED_RAIL,1,survival_ores_redstone.yml,survival_ores_redstone,28,2,16,/buy survival_ores_redstone 2,1,100,100,1,99,99,9900,100,true,
PRISMARINE,0.8,survival_prismarine.yml,survival_prismarine,1,1,10,/buy survival_prismarine 1,1,80,80,0.8,79.2,79.2,9900,100,true,
PRISMARINE_BRICKS,1.8,survival_prismarine.yml,survival_prismarine,5,1,19,/buy survival_prismarine 1,1,180,180,1.8,178.2,178.2,9900,100,true,
PRISMARINE_BRICK_SLAB,0.9,survival_prismarine.yml,survival_prismarine,6,1,20,/buy survival_prismarine 1,1,90,90,0.9,89.1,89.1,9900,100,true,
